,id,neighbourhood,latitude,longitude,room_type,price,days_occupied_in_2019,minimum_nights,number_of_reviews,reviews_per_month,availability_2020,Price category
15380,21850082,Williamsburg,40.71345,-73.95938,Private room,61,336,3,26,1.05,39,Low price
15381,16792022,Williamsburg,40.71609,-73.94791,Private room,54,345,3,8,0.23,0,Low price
15382,14311699,Williamsburg,40.71123,-73.96148,Private room,95,349,3,63,1.57,17,Low price
15383,22096150,Williamsburg,40.70838,-73.94623,Private room,59,354,3,23,0.98,6,Low price
15384,29758221,Williamsburg,40.70845,-73.9402,Private room,85,357,3,7,0.58,14,Low price
15385,28313356,Williamsburg,40.71151,-73.94396,Private room,63,358,3,1,0.08,0,Low price
15386,10242095,Williamsburg,40.70154,-73.94759,Private room,55,358,3,31,0.72,0,Low price
15387,19673728,Williamsburg,40.70492,-73.94258,Private room,42,359,3,8,0.27,123,Low price
15388,21664702,Williamsburg,40.71035,-73.94774,Private room,95,360,3,51,2.32,0,Low price
15389,29515916,Williamsburg,40.71204,-73.96541,Private room,90,361,3,8,0.71,3,Low price
15390,24038323,Williamsburg,40.70894,-73.94333,Private room,120,362,3,11,0.55,5,Low price
15391,27285454,Woodhaven,40.6905,-73.86117,Private room,80,5,3,4,0.25,279,Low price
15392,15192362,Woodhaven,40.6922,-73.864,Private room,43,27,3,70,1.83,258,Low price
15393,2939670,Woodhaven,40.6955,-73.86281,Private room,53,43,3,89,1.34,0,Low price
15394,19051187,Woodhaven,40.6862,-73.86606,Private room,39,296,3,45,1.48,75,Low price
15395,22246864,Woodhaven,40.69003,-73.8678,Private room,35,307,3,14,0.64,0,Low price
15396,22123603,Alphabet City,40.72341,-73.98534,Private room,130,294,4,25,1.06,61,Low price
15397,28933107,Alphabet City,40.72522,-73.97786,Private room,85,301,4,10,0.72,85,Low price
15398,13375898,Astoria,40.76002,-73.92252,Private room,48,25,4,63,1.49,0,Low price
15399,8499719,Astoria,40.76404,-73.91174,Private room,75,77,4,102,2.01,339,Low price
15400,7784365,Astoria,40.75255,-73.93654,Private room,90,85,4,19,0.37,248,Low price
15401,13169181,Astoria,40.76672,-73.92769,Private room,95,161,4,53,1.23,206,Low price
15402,4815848,Astoria,40.76308,-73.92843,Private room,90,276,4,23,0.41,39,Low price
15403,28184001,Astoria,40.76768,-73.92001,Private room,63,294,4,19,1.41,78,Low price
15404,29659447,Astoria,40.76332,-73.92478,Private room,80,349,4,21,1.61,23,Low price
15405,1598012,Astoria,40.76792,-73.92228,Private room,45,359,4,68,0.9,0,Low price
15406,7341406,Bedford-Stuyvesant,40.68398,-73.94101,Private room,125,10,4,28,0.53,356,Low price
15407,25014162,Bedford-Stuyvesant,40.69197,-73.92795,Private room,75,26,4,41,2.55,342,Low price
15408,13157147,Bedford-Stuyvesant,40.69266,-73.94553,Private room,75,26,4,44,1.51,355,Low price
15409,25487784,Bedford-Stuyvesant,40.68344,-73.92373,Private room,230,85,4,28,1.7,142,Middle price
15410,3529503,Bedford-Stuyvesant,40.69334,-73.94608,Private room,79,85,4,75,1.17,345,Low price
15411,27337533,Bedford-Stuyvesant,40.69156,-73.94846,Private room,30,92,4,3,0.19,0,Low price
15412,10608951,Bedford-Stuyvesant,40.68616,-73.92514,Private room,45,159,4,33,0.75,64,Low price
15413,8431626,Bedford-Stuyvesant,40.68881,-73.92805,Private room,52,202,4,3,0.22,163,Low price
15414,12973927,Bedford-Stuyvesant,40.7001,-73.94326,Private room,79,211,4,51,1.2,34,Low price
15415,9384981,Bedford-Stuyvesant,40.6947,-73.93481,Private room,72,245,4,111,2.32,8,Low price
15416,12325036,Bedford-Stuyvesant,40.69324,-73.94656,Private room,45,275,4,42,0.96,90,Low price
15417,12686241,Bedford-Stuyvesant,40.69415,-73.9481,Private room,45,275,4,49,1.13,90,Low price
15418,30283630,Bedford-Stuyvesant,40.69657,-73.93536,Private room,50,317,4,4,0.65,7,Low price
15419,27986922,Bedford-Stuyvesant,40.69152,-73.94025,Private room,40,356,4,4,0.26,0,Low price
15420,14340142,Bedford-Stuyvesant,40.69087,-73.92952,Private room,125,360,4,55,1.39,0,Low price
15421,757187,Brooklyn,40.68468,-73.96303,Private room,50,0,4,35,0.41,151,Low price
15422,25813796,Brooklyn,40.66528,-73.91829,Private room,50,0,4,9,0.61,350,Low price
15423,4405874,Brooklyn,40.66201,-73.95414,Private room,90,0,4,12,0.32,365,Low price
