,id,latitude,longitude,price,days_occupied_in_2019,minimum_nights,number_of_reviews,reviews_per_month,availability_2020,clusters,cluster
4810,20696496,40.68591,-73.9249,159,276,3,36,1.31,32,2,dark purple
4811,24737425,40.7116,-73.95137,225,282,3,32,1.76,77,0,pink
4812,14741343,40.65549,-73.96183,189,282,3,2,0.05,83,2,dark purple
4813,4481474,40.68339,-73.9422,135,282,3,20,0.33,86,1,purple
4814,29828155,40.62221,-73.90975,54,282,3,31,2.47,165,0,pink
4815,26043558,40.68681,-73.93344,173,283,3,34,1.92,159,0,pink
4816,29943061,40.67961,-73.92461,120,284,3,23,1.84,68,0,pink
4817,16287863,40.68164,-73.9779,125,285,3,22,0.62,0,2,dark purple
4818,29306602,40.6703,-73.93597,149,285,3,24,1.99,0,0,pink
4819,22479006,40.68853,-73.96943,260,286,3,54,2.8,71,0,pink
4820,21786958,40.6703,-73.94182,250,286,3,52,2.18,74,0,pink
4821,13877683,40.68082,-73.91128,99,286,3,162,3.95,79,2,dark purple
4822,23703345,40.6663,-73.87448,139,287,3,36,1.76,74,0,pink
4823,18240963,40.57609,-73.98605,107,287,3,75,2.37,176,2,dark purple
4824,13018248,40.70772,-73.95978,160,288,3,13,0.31,0,2,dark purple
4825,10035920,40.6698,-73.94992,175,288,3,83,1.74,47,1,purple
4826,3293500,40.68073,-73.90915,128,289,3,98,1.55,70,1,purple
4827,2432622,40.72545,-73.95405,200,290,3,3,0.05,3,1,purple
4828,921585,40.68336,-73.93648,280,291,3,71,0.87,323,1,purple
4829,28583186,40.6909,-73.92662,140,292,3,30,2.35,161,0,pink
4830,9767424,40.71602,-73.96248,130,292,3,95,1.99,285,1,purple
4831,16100819,40.71026,-73.94744,145,293,3,50,1.37,0,2,dark purple
4832,9051437,40.66588,-73.95677,140,293,3,68,1.37,76,1,purple
4833,26874462,40.6703,-73.98003,136,293,3,49,3.09,113,0,pink
4834,21923996,40.65028,-73.97771,165,294,3,57,2.33,40,0,pink
4835,15122925,40.61238,-73.99805,100,294,3,59,1.62,80,2,dark purple
4836,15774003,40.60396,-73.95761,146,294,3,113,3.1,85,2,dark purple
4837,22951923,40.68876,-73.95265,150,296,3,58,2.9,53,0,pink
4838,10289124,40.68507,-73.93888,99,296,3,103,2.28,64,1,purple
4839,25559914,40.70149,-73.99337,199,297,3,57,3.24,0,0,pink
4840,19160504,40.70533,-73.92778,65,297,3,92,3.05,58,2,dark purple
4841,4651486,40.655,-73.96109,125,297,3,64,2.27,77,1,purple
4842,12966504,40.71827,-73.95494,219,298,3,57,1.34,15,2,dark purple
4843,1491991,40.6747,-73.97947,190,299,3,17,0.26,19,1,purple
4844,11011567,40.68443,-74.00392,145,299,3,42,1.06,36,2,dark purple
4845,20075554,40.66888,-73.93638,199,299,3,5,0.29,72,2,dark purple
4846,9594976,40.68199,-73.95021,130,299,3,40,0.82,154,1,purple
4847,15699850,40.64008,-73.96579,180,300,3,5,0.13,0,2,dark purple
4848,24965929,40.69476,-73.97224,108,301,3,8,0.43,63,0,pink
4849,20073959,40.66966,-73.93719,99,302,3,48,1.73,69,2,dark purple
4850,6029809,40.68245,-73.91951,100,303,3,126,2.45,35,1,purple
4851,16797910,40.67219,-73.92168,75,303,3,85,2.5,63,2,dark purple
4852,19455284,40.6696,-73.93655,88,303,3,38,1.36,72,2,dark purple
4853,1941495,40.68626,-73.91324,249,303,3,88,1.22,72,1,purple
4854,25126089,40.68316,-73.91637,120,303,3,50,2.68,93,0,pink
4855,13906636,40.68535,-73.94959,138,303,3,111,2.8,131,2,dark purple
4856,29760102,40.71845,-73.96241,230,304,3,6,0.47,0,0,pink
4857,13980920,40.65565,-73.93573,380,305,3,4,0.29,64,2,dark purple
4858,24911170,40.68452,-73.91614,99,305,3,77,4.16,146,0,pink
4859,24305035,40.71746,-73.9506,120,306,3,10,0.52,5,0,pink
4860,16362150,40.67769,-73.95309,100,306,3,6,0.18,59,2,dark purple
4861,1009883,40.68204,-73.99249,350,307,3,44,0.59,24,1,purple
4862,11137382,40.69155,-73.94975,165,308,3,137,3.05,53,2,dark purple
4863,19386444,40.68326,-73.92448,150,309,3,92,3.21,42,2,dark purple
4864,18836754,40.68799,-73.92295,110,309,3,72,2.34,138,2,dark purple
4865,23128247,40.64593,-73.97745,84,312,3,38,1.8,0,0,pink
4866,21665842,40.68615,-73.9972,300,315,3,12,0.51,71,0,pink
4867,29984118,40.68946,-73.97279,270,316,3,3,0.25,139,0,pink
4868,25799876,40.61722,-73.96696,50,318,3,14,0.77,0,0,pink
4869,16423080,40.73203,-73.95572,89,320,3,69,1.94,0,2,dark purple
4870,17554081,40.70983,-73.96495,109,321,3,92,2.82,51,2,dark purple
4871,7426597,40.66892,-73.99136,165,321,3,194,3.65,120,1,purple
4872,25674366,40.71577,-73.9553,295,322,3,14,0.79,0,0,pink
4873,22100149,40.64688,-74.00209,150,324,3,6,0.25,174,0,pink
4874,30090198,40.67775,-73.94913,99,325,3,9,0.79,0,0,pink
4875,19472906,40.69269,-73.97093,180,329,3,53,1.97,88,2,dark purple
4876,6887755,40.59627,-73.97287,109,330,3,234,4.45,52,1,purple
4877,13881622,40.71558,-73.93577,249,332,3,26,0.67,0,2,dark purple
4878,22448487,40.68317,-73.92777,139,332,3,17,1.28,38,0,pink
4879,15110120,40.69293,-73.99113,188,333,3,34,0.88,11,2,dark purple
4880,24261171,40.69592,-73.94765,168,334,3,26,1.32,64,0,pink
4881,21591942,40.71432,-73.9497,358,334,3,77,3.12,231,0,pink
4882,25616250,40.64314,-73.95705,75,335,3,10,0.59,0,0,pink
4883,3368441,40.68981,-73.97768,316,336,3,33,0.51,3,1,purple
4884,1457505,40.67265,-73.9247,85,336,3,71,0.95,9,1,purple
4885,24016646,40.68238,-73.92918,100,337,3,3,0.15,0,0,pink
4886,23642287,40.67186,-73.93684,77,337,3,21,1.0,4,0,pink
4887,6713521,40.68447,-73.9543,229,337,3,27,0.51,21,1,purple
4888,25132635,40.68686,-73.95426,140,338,3,9,0.56,13,0,pink
4889,19569481,40.71312,-73.94867,250,340,3,31,1.05,0,2,dark purple
4890,28358001,40.71544,-73.96073,175,340,3,16,1.09,10,0,pink
4891,24157013,40.68123,-73.99424,100,341,3,7,0.35,0,0,pink
4892,7309427,40.66691,-73.98658,399,341,3,12,0.3,0,1,purple
4893,16145871,40.6734,-73.98235,250,342,3,55,1.51,0,2,dark purple
4894,8533225,40.68821,-73.9187,229,342,3,176,3.53,255,1,purple
4895,18306713,40.69449,-73.92629,235,343,3,4,0.14,0,2,dark purple
4896,29981728,40.69869,-73.9124,82,344,3,4,0.33,0,0,pink
4897,22153425,40.65229,-73.96551,125,344,3,46,1.95,6,0,pink
4898,20688422,40.66334,-73.94651,130,344,3,19,0.71,101,2,dark purple
4899,29450310,40.67811,-73.97974,200,345,3,3,0.24,0,0,pink
4900,21975315,40.71212,-73.94011,180,345,3,9,0.41,0,0,pink
4901,21721040,40.65168,-73.96411,100,346,3,15,0.78,0,0,pink
4902,28100131,40.69032,-73.97678,335,347,3,36,2.47,0,0,pink
4903,20729909,40.67884,-73.97493,120,348,3,7,0.28,0,2,dark purple
4904,27728631,40.65661,-73.96065,100,349,3,6,0.39,0,0,pink
4905,1114409,40.68545,-73.97572,150,349,3,25,0.32,1,1,purple
4906,21504803,40.71873,-73.95535,80,349,3,27,1.06,23,0,pink
4907,22159096,40.65413,-74.00242,160,350,3,19,0.79,64,0,pink
4908,29612355,40.70218,-73.93034,140,351,3,3,0.27,0,0,pink
4909,12999396,40.67498,-74.01169,400,351,3,11,0.25,0,2,dark purple
4910,19845373,40.64584,-73.97711,89,351,3,57,1.97,0,2,dark purple
4911,28184101,40.70076,-73.92382,180,351,3,2,0.14,50,0,pink
4912,23311374,40.71794,-73.9595,125,352,3,12,0.55,0,0,pink
4913,10070145,40.714,-73.96395,175,352,3,115,2.4,7,1,purple
4914,27139625,40.68454,-73.96425,88,353,3,8,0.54,0,0,pink
4915,19944880,40.71312,-73.9617,175,353,3,41,1.44,9,2,dark purple
4916,15464934,40.6471,-74.0075,138,353,3,95,2.52,12,2,dark purple
4917,15098153,40.72596,-73.94643,200,354,3,8,0.21,0,2,dark purple
4918,27159696,40.69466,-73.98222,125,354,3,11,0.67,11,0,pink
4919,2228840,40.70054,-73.92374,105,354,3,11,0.16,20,1,purple
4920,19662367,40.67055,-73.93233,48,354,3,101,3.62,36,2,dark purple
4921,25739275,40.65239,-73.94824,190,355,3,1,0.06,0,0,pink
4922,3166540,40.678,-73.98049,270,355,3,6,0.14,7,1,purple
4923,21324360,40.68661,-73.99097,200,355,3,34,1.31,14,2,dark purple
4924,15718412,40.72831,-73.95634,250,356,3,2,0.09,0,2,dark purple
4925,22550289,40.69335,-73.9984,175,356,3,8,0.36,0,0,pink
4926,15056050,40.64837,-73.9618,88,356,3,10,0.26,0,2,dark purple
4927,17106644,40.67395,-73.95682,135,356,3,17,0.56,0,2,dark purple
4928,16219145,40.68814,-73.97452,150,356,3,40,1.12,2,2,dark purple
4929,16023497,40.68309,-73.98529,340,356,3,13,0.37,22,2,dark purple
4930,30352538,40.70946,-73.96567,140,356,3,17,1.71,41,0,pink
4931,27555063,40.6932,-73.9945,200,357,3,4,0.25,0,0,pink
4932,2678773,40.71262,-73.95292,180,357,3,13,0.2,0,1,purple
4933,28344821,40.68757,-73.92923,145,357,3,14,0.95,0,0,pink
4934,19099408,40.73145,-73.95135,100,357,3,16,0.56,0,2,dark purple
4935,3139918,40.68474,-73.97959,150,357,3,63,0.99,0,1,purple
4936,13911729,40.69389,-73.99586,215,357,3,7,0.39,5,2,dark purple
4937,30297696,40.6848,-73.96614,125,357,3,2,0.16,19,0,pink
4938,13183047,40.685,-73.99369,250,358,3,12,0.28,0,2,dark purple
4939,18562269,40.67693,-73.96517,185,358,3,3,0.27,11,2,dark purple
4940,28787471,40.67644,-73.91078,125,358,3,9,0.67,43,0,pink
4941,12913007,40.68425,-73.96455,120,359,3,5,0.19,0,2,dark purple
4942,27637065,40.68175,-73.93966,175,359,3,8,0.52,0,0,pink
4943,8403327,40.7127,-73.94048,110,359,3,11,0.22,5,1,purple
4944,4756578,40.71383,-73.96289,298,359,3,23,0.5,7,1,purple
4945,14186084,40.6826,-73.91989,129,359,3,77,1.96,62,2,dark purple
4946,22066430,40.71305,-73.95995,148,359,3,29,1.21,70,0,pink
4947,6654081,40.66016,-73.95382,205,360,3,1,0.09,0,1,purple
4948,19766555,40.71441,-73.94527,140,360,3,4,0.16,0,2,dark purple
4949,18195445,40.6778,-73.96321,85,360,3,6,0.47,0,2,dark purple
4950,27061895,40.68345,-73.93874,95,360,3,6,0.38,0,0,pink
4951,27471155,40.71832,-73.95566,150,360,3,7,0.44,0,0,pink
4952,15827538,40.70944,-73.96161,209,360,3,26,0.71,0,2,dark purple
4953,18878260,40.68329,-73.99764,245,360,3,29,0.97,2,2,dark purple
4954,12740726,40.7119,-73.94638,225,360,3,21,0.77,9,2,dark purple
4955,2736911,40.64468,-73.97208,200,361,3,2,0.03,0,1,purple
4956,28912811,40.675,-73.9422,65,361,3,7,0.5,0,0,pink
4957,3603426,40.68274,-73.91856,97,361,3,15,0.23,0,1,purple
4958,27364236,40.71449,-73.94195,250,361,3,3,0.21,14,0,pink
4959,4102208,40.67335,-73.99886,125,361,3,116,2.07,85,1,purple
4960,4351563,40.67757,-73.96412,110,362,3,8,0.13,0,1,purple
4961,9596854,40.67726,-73.95928,135,362,3,23,0.54,2,1,purple
4962,16241319,40.64625,-73.95048,200,362,3,6,0.17,4,2,dark purple
4963,24827469,40.70012,-73.95082,130,363,3,2,0.11,0,0,pink
4964,23979192,40.67395,-73.94874,77,363,3,3,0.15,0,0,pink
4965,23271736,40.69061,-73.99264,113,363,3,4,0.19,0,0,pink
4966,22586049,40.71412,-73.93829,150,363,3,8,0.47,0,0,pink
4967,18455236,40.70294,-73.94152,94,363,3,39,1.24,0,2,dark purple
4968,20738759,40.6904,-73.99376,135,363,3,25,0.92,7,2,dark purple
4969,4311648,40.71436,-73.96362,285,363,3,49,0.79,61,1,purple
4970,19306475,40.65193,-73.97743,300,363,3,1,0.04,340,2,dark purple
4971,18615964,40.69121,-73.95121,90,364,3,6,0.26,0,2,dark purple
4972,26360690,40.65529,-73.95971,125,364,3,31,1.81,0,0,pink
4973,13604485,40.6878,-73.95493,90,364,3,97,2.32,0,2,dark purple
4974,3709013,40.68473,-73.95697,99,364,3,14,0.35,2,1,purple
4975,23158057,40.68293,-73.98849,100,364,3,8,0.37,57,0,pink
4976,19963733,40.69677,-73.99599,585,136,3,12,0.42,180,2,dark purple
4977,27030035,40.70073,-73.99451,189,343,3,51,3.12,42,0,pink
4978,22518038,40.69379,-73.99753,300,360,3,13,0.62,0,0,pink
4979,7775879,40.69705,-73.97743,165,89,3,135,2.59,120,1,purple
4980,16330737,40.69601,-73.97114,220,357,3,8,0.23,0,2,dark purple
4981,27032162,40.66648,-73.91375,98,42,3,56,3.84,132,0,pink
4982,850517,40.68646,-73.91313,289,11,3,43,0.54,351,1,purple
4983,7593263,40.68902,-73.9156,85,17,3,188,3.56,152,1,purple
4984,16276172,40.68763,-73.91773,55,17,3,69,1.94,275,2,dark purple
4985,887292,40.69982,-73.91957,139,23,3,112,1.41,132,1,purple
4986,1981590,40.69937,-73.91463,135,24,3,173,2.4,0,1,purple
4987,26135659,40.68725,-73.91623,163,27,3,29,1.65,351,0,pink
4988,2739793,40.69686,-73.93042,145,32,3,190,2.83,1,1,purple
4989,11574674,40.69531,-73.92248,148,32,3,87,1.97,203,2,dark purple
4990,24652832,40.69738,-73.92947,160,34,3,67,3.47,330,0,pink
4991,4907861,40.70083,-73.91679,126,37,3,111,2.01,141,1,purple
4992,19221595,40.68267,-73.90576,148,37,3,93,3.15,309,2,dark purple
4993,3811639,40.70784,-73.92224,150,39,3,217,3.37,0,1,purple
4994,6611557,40.68781,-73.91421,300,74,3,23,0.51,228,1,purple
4995,14968403,40.69141,-73.92092,200,84,3,6,0.18,306,2,dark purple
4996,5758234,40.6878,-73.91452,225,91,3,94,1.65,297,1,purple
4997,16943101,40.69735,-73.9327,240,117,3,94,2.81,303,2,dark purple
4998,22229755,40.69436,-73.92261,89,127,3,31,1.32,257,0,pink
4999,4359718,40.69584,-73.90794,140,149,3,135,2.25,312,1,purple
5000,25350875,40.68669,-73.91573,140,161,3,27,1.47,269,0,pink
5001,22545117,40.69818,-73.93577,108,193,3,13,0.64,152,0,pink
5002,25032319,40.68778,-73.90748,139,207,3,55,3.03,71,0,pink
5003,17569280,40.6898,-73.91835,149,215,3,87,2.65,189,2,dark purple
5004,24959305,40.69493,-73.92276,135,216,3,55,2.92,123,0,pink
5005,2496301,40.69587,-73.9096,108,219,3,246,3.56,152,1,purple
5006,29189777,40.6954,-73.92723,126,234,3,63,4.62,220,0,pink
5007,10522830,40.69366,-73.91608,85,254,3,114,2.56,91,2,dark purple
5008,29800110,40.69222,-73.90695,150,267,3,37,2.94,141,0,pink
5009,19162127,40.70476,-73.92309,150,283,3,26,0.87,33,2,dark purple
5010,5640394,40.7001,-73.93602,100,296,3,28,0.49,0,1,purple
5011,16415673,40.69969,-73.92867,70,299,3,3,0.11,43,2,dark purple
5012,13978036,40.69647,-73.92474,100,313,3,118,2.86,19,2,dark purple
5013,17682208,40.69709,-73.93103,210,318,3,92,2.86,0,2,dark purple
5014,21529679,40.70393,-73.92377,95,321,3,73,2.9,30,0,pink
5015,23480048,40.69749,-73.93153,110,332,3,7,0.32,66,0,pink
5016,22387499,40.68481,-73.90713,125,336,3,42,2.85,63,0,pink
5017,23290179,40.69029,-73.92277,60,349,3,8,0.37,0,0,pink
5018,2325144,40.69856,-73.93162,128,351,3,61,0.87,344,1,purple
5019,26783354,40.70145,-73.92,120,352,3,13,0.77,1,0,pink
5020,19283246,40.69477,-73.92931,90,360,3,8,0.27,0,2,dark purple
5021,11569227,40.70024,-73.92055,98,363,3,41,0.97,0,2,dark purple
5022,19531541,40.63801,-73.89845,170,2,3,8,0.29,365,2,dark purple
5023,19095902,40.63077,-73.90395,300,12,3,70,2.33,330,2,dark purple
5024,1628156,40.64308,-73.9077,175,15,3,173,2.32,346,1,purple
5025,3800547,40.64287,-73.90228,100,18,3,106,1.69,343,1,purple
5026,21491135,40.63895,-73.91606,65,23,3,77,3.04,342,0,pink
5027,29134543,40.64116,-73.88346,110,289,3,5,0.42,66,0,pink
5028,2781747,40.68235,-74.00047,150,195,3,62,1.41,66,1,purple
5029,24992558,40.67899,-74.00089,50,346,3,5,0.39,0,0,pink
5030,30527061,40.68486,-73.99358,200,356,3,1,0.09,0,0,pink
5031,29731583,40.68333,-73.99831,155,363,3,11,0.88,0,0,pink
5032,3175088,40.74449,-73.99445,275,15,3,71,1.06,339,1,purple
5033,1133296,40.74119,-74.00234,175,25,3,20,0.25,247,1,purple
5034,2071420,40.74374,-74.00044,199,93,3,186,2.77,0,1,purple
5035,1746726,40.74188,-73.99729,555,106,3,119,1.63,1,1,purple
5036,22191343,40.74587,-73.99889,229,171,3,2,0.09,196,0,pink
5037,7985333,40.74904,-74.00164,400,207,3,15,0.34,0,1,purple
5038,29384622,40.74303,-73.99727,200,225,3,50,4.08,0,0,pink
5039,28840175,40.7467,-73.99335,288,239,3,69,4.85,124,0,pink
5040,5692807,40.74405,-73.99915,250,299,3,185,3.3,82,1,purple
5041,25516958,40.74326,-74.00278,178,300,3,47,2.59,71,0,pink
5042,10090735,40.74156,-74.00037,175,336,3,162,3.39,0,1,purple
5043,29334470,40.7391,-73.99726,129,337,3,18,1.34,0,0,pink
5044,12070989,40.74291,-74.00043,185,341,3,12,0.27,0,2,dark purple
5045,29909672,40.74741,-74.00213,345,343,3,9,0.78,16,0,pink
5046,18584180,40.7453,-74.00002,180,347,3,36,1.36,28,2,dark purple
5047,18481196,40.74569,-73.99687,200,357,3,15,0.6,15,2,dark purple
5048,28734438,40.74497,-74.00571,225,358,3,2,0.16,0,0,pink
5049,19313064,40.73996,-73.99987,200,359,3,3,0.13,5,2,dark purple
5050,21597844,40.74311,-74.0037,400,360,3,9,0.36,0,0,pink
5051,21344179,40.71339,-73.99115,160,1,3,10,0.53,359,2,dark purple
5052,15222972,40.71231,-73.99257,140,107,3,156,4.03,275,2,dark purple
5053,25134894,40.71839,-73.99834,699,120,3,62,3.51,175,0,pink
5054,30088327,40.71022,-73.99163,195,210,3,28,2.28,164,0,pink
5055,1738513,40.70911,-73.99685,180,303,3,26,0.35,153,1,purple
5056,7572103,40.71379,-73.99112,170,359,3,53,1.04,112,1,purple
5057,3552043,40.68761,-73.96096,500,2,3,20,0.34,362,1,purple
5058,10336440,40.68545,-73.96048,200,3,3,26,0.56,356,1,purple
5059,29238906,40.68982,-73.95818,145,12,3,29,2.2,225,0,pink
5060,1316961,40.68645,-73.96587,110,26,3,31,0.4,339,1,purple
5061,4455301,40.68653,-73.96412,110,30,3,205,3.38,0,1,purple
5062,10853313,40.6869,-73.96324,155,39,3,177,3.86,270,2,dark purple
5063,6384275,40.68374,-73.96452,130,48,3,107,1.96,0,1,purple
5064,1934804,40.69356,-73.96744,750,81,3,35,1.44,217,1,purple
5065,6170979,40.68678,-73.96044,100,93,3,140,2.62,339,1,purple
5066,29776797,40.68215,-73.96526,250,122,3,30,2.39,262,0,pink
5067,20652600,40.68459,-73.95732,179,153,3,69,2.58,188,2,dark purple
5068,12151638,40.68099,-73.96343,144,192,3,60,1.39,63,2,dark purple
5069,12804309,40.68444,-73.96285,225,199,3,107,2.47,149,2,dark purple
5070,756928,40.68785,-73.96708,110,244,3,31,0.36,4,1,purple
5071,22017432,40.68182,-73.9659,170,298,3,22,0.92,86,0,pink
5072,29096295,40.69196,-73.95969,100,299,3,5,0.36,0,0,pink
5073,1195198,40.68647,-73.95909,120,309,3,166,2.38,67,1,purple
5074,8973873,40.68699,-73.9639,120,311,3,103,2.14,83,1,purple
5075,30437417,40.68911,-73.96297,190,350,3,2,0.18,4,0,pink
5076,22083540,40.68882,-73.96049,150,352,3,44,1.83,35,0,pink
5077,6994259,40.69213,-73.95869,100,353,3,5,0.2,20,1,purple
5078,25226807,40.69284,-73.96065,130,354,3,5,0.28,10,0,pink
5079,26057084,40.68553,-73.96314,150,357,3,5,0.28,0,0,pink
5080,1917872,40.68891,-73.96502,450,357,3,60,0.87,97,1,purple
5081,27823763,40.68574,-73.99958,250,196,3,47,3.05,0,0,pink
5082,8272327,40.6869,-73.99741,225,206,3,40,0.9,162,1,purple
5083,27953771,40.68643,-73.9976,125,243,3,47,3.11,73,0,pink
5084,29630099,40.68691,-73.99818,109,351,3,5,0.38,0,0,pink
5085,26086126,40.78141,-73.84506,60,288,3,45,2.65,68,0,pink
5086,8474859,40.68053,-74.00387,130,66,3,20,0.4,340,1,purple
5087,19718634,40.83561,-73.91108,58,321,3,73,2.87,17,2,dark purple
5088,29167257,40.82132,-73.92884,100,75,3,39,3.25,262,0,pink
5089,17097239,40.57575,-73.98465,100,197,3,87,2.62,172,2,dark purple
5090,22207770,40.74725,-73.85486,359,53,3,14,0.69,316,0,pink
5091,890839,40.68015,-73.96299,295,1,3,8,0.11,363,1,purple
5092,28181243,40.66891,-73.93495,210,3,3,2,0.15,362,0,pink
5093,8304809,40.66889,-73.93045,205,11,3,97,1.93,162,1,purple
5094,7461611,40.66514,-73.95688,185,14,3,65,1.3,352,1,purple
5095,9137533,40.6761,-73.96144,150,18,3,12,0.25,317,1,purple
5096,10355146,40.67785,-73.95217,149,21,3,86,1.94,343,1,purple
5097,2017397,40.66687,-73.95619,150,24,3,81,1.18,175,1,purple
5098,24990534,40.67604,-73.95071,150,24,3,43,2.41,343,0,pink
5099,24694832,40.6682,-73.95261,150,30,3,52,2.8,292,0,pink
5100,19390119,40.67398,-73.92787,124,33,3,74,2.52,353,2,dark purple
5101,1807106,40.67191,-73.93997,135,46,3,213,2.89,344,1,purple
5102,25975428,40.67411,-73.93023,190,58,3,37,2.11,264,0,pink
5103,18449954,40.67757,-73.94913,90,62,3,76,2.45,341,2,dark purple
5104,12054516,40.67292,-73.94033,120,82,3,77,1.75,268,2,dark purple
5105,5316377,40.6686,-73.93037,228,89,3,212,3.63,306,1,purple
5106,3376999,40.66911,-73.94824,200,130,3,170,2.7,0,1,purple
5107,29220437,40.66835,-73.92335,90,202,3,42,3.17,0,0,pink
5108,9509148,40.67682,-73.96178,150,202,3,124,2.62,144,1,purple
5109,28279502,40.67222,-73.93487,325,202,3,25,1.71,155,0,pink
5110,24958209,40.66673,-73.96158,200,203,3,55,3.04,317,0,pink
5111,22971913,40.66615,-73.95426,69,204,3,109,4.95,1,0,pink
5112,20518193,40.67052,-73.93444,400,208,3,24,1.02,156,2,dark purple
5113,13693976,40.67611,-73.94106,300,211,3,91,2.33,0,2,dark purple
5114,26300797,40.67989,-73.96212,250,211,3,41,2.46,103,0,pink
5115,10019023,40.6781,-73.94584,70,231,3,2,0.04,222,1,purple
5116,30010084,40.67812,-73.94618,129,270,3,54,4.31,74,0,pink
5117,22179082,40.66863,-73.95046,120,276,3,3,0.12,89,0,pink
5118,30186549,40.66436,-73.95275,120,294,3,64,5.23,134,0,pink
5119,20119649,40.67081,-73.93646,129,307,3,31,1.11,65,2,dark purple
5120,19363931,40.6692,-73.9359,87,309,3,44,1.54,68,2,dark purple
5121,27835546,40.67182,-73.94446,100,327,3,5,0.34,0,0,pink
5122,17477768,40.67308,-73.95523,105,334,3,114,4.18,157,2,dark purple
5123,30064556,40.67799,-73.9465,67,341,3,4,0.33,45,0,pink
5124,26058074,40.67621,-73.95052,99,347,3,3,0.18,0,0,pink
5125,14027839,40.67591,-73.95318,160,347,3,4,0.11,18,2,dark purple
5126,12088314,40.67833,-73.9629,180,349,3,2,0.05,0,2,dark purple
5127,20284068,40.67423,-73.95737,110,359,3,39,1.4,1,2,dark purple
5128,21859249,40.67025,-73.93558,99,360,3,4,0.17,0,0,pink
5129,18942735,40.67125,-73.95782,185,362,3,9,0.33,0,2,dark purple
5130,14913941,40.67564,-73.95497,93,364,3,59,1.52,0,2,dark purple
5131,7275122,40.70107,-73.98391,178,208,3,183,3.45,210,1,purple
5132,29967770,40.70321,-73.98488,150,337,3,6,0.48,8,0,pink
5133,6862191,40.70212,-73.9851,245,359,3,9,0.17,0,1,purple
5134,18108648,40.77764,-73.91128,100,77,3,113,3.56,253,2,dark purple
5135,14788009,40.78031,-73.91003,95,84,3,105,2.67,288,2,dark purple
5136,9859181,40.78274,-73.91318,193,154,3,132,2.89,113,1,purple
5137,28307159,40.77658,-73.90344,100,296,3,12,0.81,0,0,pink
5138,16426099,40.77677,-73.9106,100,345,3,113,3.16,56,2,dark purple
5139,13109933,40.69202,-73.98469,225,297,3,48,1.18,108,2,dark purple
5140,21676358,40.69339,-73.98581,90,357,3,7,0.3,0,0,pink
5141,11826442,40.76969,-73.87912,80,23,3,77,1.79,247,2,dark purple
5142,19837851,40.65614,-73.91754,103,8,3,40,1.43,349,2,dark purple
5143,3544899,40.66123,-73.93428,85,55,3,39,0.6,41,1,purple
